Id,Gender,Country Code,Country,Living Zone,Age,Age Group,Children,Education Level,Full Time Job,Job Title,Job Code,Qs_Awareness,Qs_Vote,Qs_Effect,Qs_Arguments For,Qs_Arguments Against,Quantity
d6682f30-d972-0133-f88a,Male,GB,United Kingdom,Urban,45 years old,40_65,No,,Yes,Database Development and Administration Project Manager,3833bd699e7afe4665b595f282da0387,I have heard just a little about it,I would probably vote against it,A basic income would not affect my work choices,None of the above,Foreigners might come to my country and take advantage of the benefit | It might encourage people to stop working | It increases dependence on the state | It is against the principle of linking merit and reward | Only the people who need it most should get something from the state,1
1ffdf690-dbc5-0133-928e,Female,GB,United Kingdom,Urban,1989,26_39,Yes,High,Yes,Database Tester,0de6170ccbed08e62b2e5862d5846a43,I have heard just a little about it,I would not vote,Spend more time with my family,None of the above,None of the above,1
51d859e0-d8d2-0133-5c5d,Male,GB,United Kingdom,Rural,45 years old,40_65,No,Low,Yes,Data Entry Machine Operator,5e2bfe1fb8451158ff488c673535980c,I have never heard of it,I would not vote,None of the above,None of the above,None of the above,1
2e2cea40-da68-0133-b4f1,Male,GB,United Kingdom,Urban,1988,26_39,No,Low,Yes,Oracle Database Administrator (Oracle DBA),ced804d972b03cca6d523ec8925a7943,I have heard just a little about it,I would probably vote for it,Gain additional skills,It creates more equality of opportunity,It might encourage people to stop working,1
d242ee40-dcd4-0133-4182,Female,GB,United Kingdom,CountrySide,42 years old,40_65,Yes,Medium,Yes,Data Processing Manager,ac47656fd51c2cd8037057262c910dc4,I understand it fully,I would probably vote for it,None of the above,It creates more equality of opportunity,It might encourage people to stop working,1
0d1e4070-dd36-0133-02e2,Male,GB,United Kingdom,City,1986,26_39,Yes,High,Yes,Field Traffic Data Technician,f8984e50675cf61e5ac1ea8f661e0ab2,I know something about it,I would probably vote against it,Look for a different job,It reduces bureaucracy and administrative expenses,Foreigners might come to my country and take advantage of the benefit,1
45149280-df17-0133-e617,Female,GB,United Kingdom,Urban,45 years old,40_65,Yes,Low,No,,,I know something about it,I would probably vote for it,Look for a different job,It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit,1
d4503600-da6c-0133-7df0,Male,GB,United Kingdom,Non-Rural,48 years old,40_65,No,Medium,No,,,I understand it fully,I would vote for it,Look for a different job,It reduces anxiety about financing basic needs,It is against the principle of linking merit and reward,1
9695d170-dafa-0133-a6e1,Female,GB,United Kingdom,City,48 years old,40_65,No,High,Yes,Data Processor,f1fb62e4c97f4f5cd5001877cb94379e,I know something about it,I would vote for it,Work less,"It reduces anxiety about financing basic needs | It creates more equality of opportunity | It increases solidarity, because it is funded by everyone | It encourages financial independence and self-responsibility | It increases appreciation for household work and volunteering | It reduces bureaucracy and administrative expenses",None of the above,1
785b1990-d9ce-0133-12e9,Male,GB,United Kingdom,City,40 years old,40_65,No,,No,,,I have never heard of it,I would vote for it,None of the above,None of the above,Foreigners might come to my country and take advantage of the benefit,1
349cde20-dc93-0133-345c,Male,GB,United Kingdom,Non-Rural,1986,26_39,No,High,Yes,Data Scientist,8a7a3f1bce0958ae9f090683e5a925b7,I understand it fully,I would vote for it,Stop working,It encourages financial independence and self-responsibility | It reduces anxiety about financing basic needs,It is impossible to finance | It is against the principle of linking merit and reward,1
e08216a0-da42-0133-6294,Male,GB,United Kingdom,Urban,41 years old,40_65,Yes,,Yes,Electronic Data Interchange System Developer (EDI System Developer),132aa9e82c5d4c8a395342d0a6e22c5c,I know something about it,I would probably vote for it,Spend more time with my family,"It increases solidarity, because it is funded by everyone | It increases appreciation for household work and volunteering",It increases dependence on the state | Only the people who need it most should get something from the state | It might encourage people to stop working | It is against the principle of linking merit and reward,1
c3c00060-dc26-0133-5111,Female,GB,United Kingdom,Rural,40 years old,40_65,Yes,No,No,,,I understand it fully,I would not vote,None of the above,None of the above,None of the above,1
7743a6f0-dccc-0133-f7de,Female,GB,United Kingdom,Rural,1992,0_13,No,High,Yes,Database Designer,569da68cdcac43a3b4a0126ea9170570,I have heard just a little about it,I would probably vote for it,Do more volunteering work,"It increases solidarity, because it is funded by everyone",It increases dependence on the state,1
70b59010-dad8-0133-375a,Female,GB,United Kingdom,Urban,62 years old,40_65,No,Low,No,,,I know something about it,I would probably vote for it,Do more volunteering work,"It reduces anxiety about financing basic needs | It increases solidarity, because it is funded by everyone",Only the people who need it most should get something from the state,1
a0332370-ddfb-0133-c538,Female,GB,United Kingdom,Country,63 years old,40_65,No,Medium,No,,,I know something about it,I would vote for it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs | It creates more equality of opportunity,None of the above,1
4b5e17f0-d9bc-0133-b819,Female,GB,United Kingdom,CountrySide,50 years old,40_65,Yes,Medium,No,,,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,Foreigners might come to my country and take advantage of the benefit | Only the people who need it most should get something from the state,1
70c60010-dc63-0133-b4aa,Female,GB,United Kingdom,City,61 years old,40_65,No,Medium,No,,,I have heard just a little about it,I would probably vote against it,None of the above,None of the above,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | It increases dependence on the state | It might encourage people to stop working,1
22e76640-dc8d-0133-096e,Female,GB,United Kingdom,City,45 years old,40_65,No,,Yes,Data Typist,776bf47111206d31ccf835650e1054cc,I know something about it,I would probably vote for it,Spend more time with my family,None of the above,Only the people who need it most should get something from the state | It might encourage people to stop working | It is against the principle of linking merit and reward,1
5774e3c0-d8cd-0133-63d7,Female,GB,United Kingdom,Country,56 years old,40_65,Yes,Medium,No,,,I understand it fully,I would probably vote for it,Look for a different job,It increases appreciation for household work and volunteering | It encourages financial independence and self-responsibility,It might encourage people to stop working | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It increases dependence on the state,1
13b6bfd0-dbbd-0133-7258,Female,GB,United Kingdom,Urban,39 years old,26_39,Yes,High,Yes,Computer or Data Processing Systems Consultant,fcaf4aac737e53ad24b9f32f08b8740f,I know something about it,I would probably vote for it,A basic income would not affect my work choices,It encourages financial independence and self-responsibility,Only the people who need it most should get something from the state,1
c1b18940-d8d5-0133-6651,Male,GB,United Kingdom,Rural,53 years old,40_65,Yes,High,No,,,I know something about it,I would vote for it,Gain additional skills,It reduces bureaucracy and administrative expenses | It creates more equality of opportunity | It reduces anxiety about financing basic needs | It increases appreciation for household work and volunteering,It is against the principle of linking merit and reward | It might encourage people to stop working | Only the people who need it most should get something from the state,1
8303a1a0-db10-0133-10ef,Female,GB,United Kingdom,Rural,38 years old,26_39,Yes,Low,No,,,I have heard just a little about it,I would probably vote for it,Spend more time with my family,None of the above,It might encourage people to stop working | It is impossible to finance | Foreigners might come to my country and take advantage of the benefit | It increases dependence on the state,1
5ad68fd0-dcbc-0133-b66a,Male,GB,United Kingdom,Non-Rural,50 years old,40_65,Yes,High,Yes,Geographic Information Systems Database Administrator (GIS Database Administrator),d71c4164c99a5f9bca773e755a72f40f,I know something about it,I would probably vote against it,A basic income would not affect my work choices,It reduces anxiety about financing basic needs,It might encourage people to stop working | Only the people who need it most should get something from the state | It increases dependence on the state,1
02940390-d8fa-0133-b7a4,Female,GB,United Kingdom,CountrySide,1996,0_13,No,Medium,No,,,I have heard just a little about it,I would probably vote for it,Do more volunteering work,It reduces anxiety about financing basic needs | It encourages financial independence and self-responsibility,It is against the principle of linking merit and reward | Only the people who need it most should get something from the state | Foreigners might come to my country and take advantage of the benefit | It is impossible to finance | It increases dependence on the state | It might encourage people to stop working,1
0f089740-dd92-0133-415a,Female,GB,United Kingdom,City,45 years old,40_65,Yes,High,Yes,Geographic Information Systems Data Specialist (GIS Data Specialist),375017ea3a1a97f5ea676def873bb25b,I know something about it,I would probably vote for it,Work as a freelancer,It increases appreciation for household work and volunteering,Foreigners might come to my country and take advantage of the benefit,1
